location,date,new_cases
Ghana,2021-06-03,0.0
Ghana,2021-06-04,177.0
Ghana,2021-06-05,0.0
Ghana,2021-06-06,40.0
Ghana,2021-06-07,0.0
Ghana,2021-06-08,0.0
Ghana,2021-06-09,141.0
Ghana,2021-06-10,0.0
Ghana,2021-06-11,75.0
Ghana,2021-06-12,49.0
Ghana,2021-06-13,0.0
Ghana,2021-06-14,0.0
Ghana,2021-06-15,206.0
Ghana,2021-06-16,125.0
Ghana,2021-06-17,0.0
Ghana,2021-06-18,89.0
Ghana,2021-06-19,0.0
Ghana,2021-06-20,0.0
Ghana,2021-06-21,146.0
Ghana,2021-06-22,177.0
Ghana,2021-06-23,0.0
Ghana,2021-06-24,23.0
Ghana,2021-06-25,0.0
Ghana,2021-06-26,0.0
Ghana,2021-06-27,110.0
Ghana,2021-06-28,107.0
Ghana,2021-06-29,166.0
Ghana,2021-06-30,272.0
Ghana,2021-07-01,0.0
Ghana,2021-07-02,0.0
Ghana,2021-07-03,153.0
Ghana,2021-07-04,250.0
Ghana,2021-07-05,85.0
Ghana,2021-07-06,0.0
Ghana,2021-07-07,306.0
Ghana,2021-07-08,263.0
Ghana,2021-07-09,0.0
Ghana,2021-07-10,159.0
Ghana,2021-07-11,455.0
Ghana,2021-07-12,0.0
Ghana,2021-07-13,143.0
Ghana,2021-07-14,0.0
Ghana,2021-07-15,386.0
Ghana,2021-07-16,0.0
Ghana,2021-07-17,321.0
Ghana,2021-07-18,382.0
Ghana,2021-07-19,0.0
Ghana,2021-07-20,343.0
Ghana,2021-07-21,0.0
Ghana,2021-07-22,0.0
Ghana,2021-07-23,1090.0
Ghana,2021-07-24,497.0
Ghana,2021-07-25,423.0
Ghana,2021-07-26,933.0
Ghana,2021-07-27,0.0
Ghana,2021-07-28,916.0
Ghana,2021-07-29,0.0
Ghana,2021-07-30,0.0
Ghana,2021-07-31,0.0
Ghana,2021-08-01,0.0
Ghana,2021-08-02,1975.0
Ghana,2021-08-03,518.0
Ghana,2021-08-04,541.0
Ghana,2021-08-05,381.0
Ghana,2021-08-06,0.0
Ghana,2021-08-07,316.0
Ghana,2021-08-08,1476.0
Ghana,2021-08-09,0.0
Ghana,2021-08-10,451.0
Ghana,2021-08-11,345.0
Ghana,2021-08-12,406.0
Ghana,2021-08-13,308.0
Ghana,2021-08-14,570.0
Ghana,2021-08-15,404.0
Ghana,2021-08-16,522.0
Ghana,2021-08-17,0.0
Ghana,2021-08-18,1146.0
Ghana,2021-08-19,550.0
Ghana,2021-08-20,0.0
Ghana,2021-08-21,1029.0
Ghana,2021-08-22,627.0
Ghana,2021-08-23,518.0
Ghana,2021-08-24,423.0
Ghana,2021-08-25,0.0
Ghana,2021-08-26,916.0
Ghana,2021-08-27,599.0
Ghana,2021-08-28,596.0
Ghana,2021-08-29,0.0
Ghana,2021-08-30,630.0
Ghana,2021-08-31,1170.0
Ghana,2021-09-01,0.0
Ghana,2021-09-02,567.0
Ghana,2021-09-03,449.0
Ghana,2021-09-04,0.0
Ghana,2021-09-05,0.0
Ghana,2021-09-06,855.0
Ghana,2021-09-07,850.0
Ghana,2021-09-08,386.0
Ghana,2021-09-09,0.0
Ghana,2021-09-10,236.0
Ghana,2021-09-11,0.0
Ghana,2021-09-12,742.0
Ghana,2021-09-13,353.0
Ghana,2021-09-14,0.0
Ghana,2021-09-15,0.0
Ghana,2021-09-16,0.0
Ghana,2021-09-17,866.0
Ghana,2021-09-18,265.0
Ghana,2021-09-19,256.0
Ghana,2021-09-20,304.0
Ghana,2021-09-21,0.0
Ghana,2021-09-22,265.0
Ghana,2021-09-23,316.0
Ghana,2021-09-24,167.0
Ghana,2021-09-25,308.0
Ghana,2021-09-26,0.0
Ghana,2021-09-27,395.0
Ghana,2021-09-28,0.0
Ghana,2021-09-29,0.0
Ghana,2021-09-30,466.0
Ghana,2021-10-01,0.0
Ghana,2021-10-02,0.0
Ghana,2021-10-03,0.0
Ghana,2021-10-04,0.0
Ghana,2021-10-05,396.0
Ghana,2021-10-06,281.0
Ghana,2021-10-07,209.0
Ghana,2021-10-08,0.0
Ghana,2021-10-09,0.0
Ghana,2021-10-10,0.0
Ghana,2021-10-11,0.0
Ghana,2021-10-12,0.0
Ghana,2021-10-13,0.0
Ghana,2021-10-14,0.0
Ghana,2021-10-15,0.0
Ghana,2021-10-16,890.0
Ghana,2021-10-17,182.0
Ghana,2021-10-18,0.0
Ghana,2021-10-19,152.0
Ghana,2021-10-20,0.0
Ghana,2021-10-21,0.0
Ghana,2021-10-22,0.0
Ghana,2021-10-23,213.0
Ghana,2021-10-24,0.0
Ghana,2021-10-25,143.0
Ghana,2021-10-26,60.0
Ghana,2021-10-27,33.0
Ghana,2021-10-28,36.0
Ghana,2021-10-29,0.0
Ghana,2021-10-30,0.0
Ghana,2021-10-31,0.0
Ghana,2021-11-01,0.0
Greece,2021-01-01,597.0
Greece,2021-01-02,262.0
Greece,2021-01-03,390.0
Greece,2021-01-04,427.0
Greece,2021-01-05,927.0
Greece,2021-01-06,814.0
Greece,2021-01-07,510.0
Greece,2021-01-08,717.0
Greece,2021-01-09,799.0
Greece,2021-01-10,445.0
Greece,2021-01-11,441.0
Greece,2021-01-12,841.0
Greece,2021-01-13,668.0
Greece,2021-01-14,595.0
Greece,2021-01-15,577.0
Greece,2021-01-16,510.0
Greece,2021-01-17,237.0
Greece,2021-01-18,318.0
Greece,2021-01-19,537.0
Greece,2021-01-20,511.0
Greece,2021-01-21,506.0
Greece,2021-01-22,562.0
Greece,2021-01-23,605.0
Greece,2021-01-24,334.0
Greece,2021-01-25,432.0
Greece,2021-01-26,814.0
Greece,2021-01-27,857.0
Greece,2021-01-28,713.0
Greece,2021-01-29,882.0
Greece,2021-01-30,795.0
Greece,2021-01-31,484.0
Greece,2021-02-01,538.0
Greece,2021-02-02,1221.0
Greece,2021-02-03,1150.0
Greece,2021-02-04,1069.0
Greece,2021-02-05,1172.0
Greece,2021-02-06,1106.0
Greece,2021-02-07,733.0
Greece,2021-02-08,629.0
Greece,2021-02-09,1492.0
Greece,2021-02-10,1482.0
Greece,2021-02-11,1323.0
Greece,2021-02-12,1372.0
Greece,2021-02-13,1222.0
Greece,2021-02-14,662.0
Greece,2021-02-15,696.0
Greece,2021-02-16,1081.0
Greece,2021-02-17,754.0
Greece,2021-02-18,1400.0
Greece,2021-02-19,1435.0
Greece,2021-02-20,1424.0
Greece,2021-02-21,884.0
Greece,2021-02-22,870.0
Greece,2021-02-23,2111.0
Greece,2021-02-24,1903.0
Greece,2021-02-25,1783.0
Greece,2021-02-26,1732.0
Greece,2021-02-27,1630.0
Greece,2021-02-28,1269.0
Greece,2021-03-01,1170.0
Greece,2021-03-02,2312.0
Greece,2021-03-03,2697.0
Greece,2021-03-04,2217.0
Greece,2021-03-05,2181.0
Greece,2021-03-06,2301.0
Greece,2021-03-07,1142.0
Greece,2021-03-08,1161.0
Greece,2021-03-09,3181.0
Greece,2021-03-10,2629.0
Greece,2021-03-11,2570.0
Greece,2021-03-12,2357.0
Greece,2021-03-13,2503.0
Greece,2021-03-14,1626.0
Greece,2021-03-15,1134.0
Greece,2021-03-16,1508.0
Greece,2021-03-17,3458.0
Greece,2021-03-18,3070.0
Greece,2021-03-19,2762.0
Greece,2021-03-20,2532.0
Greece,2021-03-21,1514.0
Greece,2021-03-22,1705.0
Greece,2021-03-23,3517.0
Greece,2021-03-24,3058.0
Greece,2021-03-25,2587.0
Greece,2021-03-26,1466.0
Greece,2021-03-27,3132.0
Greece,2021-03-28,1441.0
Greece,2021-03-29,1724.0
Greece,2021-03-30,4322.0
Greece,2021-03-31,3612.0
Greece,2021-04-01,3483.0
Greece,2021-04-02,3058.0
Greece,2021-04-03,3229.0
Greece,2021-04-04,1955.0
Greece,2021-04-05,1863.0
Greece,2021-04-06,4293.0
Greece,2021-04-07,3445.0
Greece,2021-04-08,3215.0
Greece,2021-04-09,2734.0
Greece,2021-04-10,2799.0
Greece,2021-04-11,1717.0
Greece,2021-04-12,1606.0
Greece,2021-04-13,4017.0
Greece,2021-04-14,3081.0
Greece,2021-04-15,3822.0
Greece,2021-04-16,3027.0
Greece,2021-04-17,2411.0
Greece,2021-04-18,1829.0
Greece,2021-04-19,1606.0
Greece,2021-04-20,3750.0
Greece,2021-04-21,3010.0
Greece,2021-04-22,2756.0
Greece,2021-04-23,2739.0
Greece,2021-04-24,2596.0
Greece,2021-04-25,1399.0
Greece,2021-04-26,1307.0
Greece,2021-04-27,3287.0
Greece,2021-04-28,2770.0
Greece,2021-04-29,2415.0
Greece,2021-04-30,2125.0
Greece,2021-05-01,1389.0
Greece,2021-05-02,0.0
Greece,2021-05-03,2146.0
Greece,2021-05-04,1368.0
Greece,2021-05-05,2091.0
Greece,2021-05-06,3418.0
Greece,2021-05-07,2671.0
Greece,2021-05-08,2461.0
Greece,2021-05-09,1427.0
Greece,2021-05-10,1900.0
Greece,2021-05-11,3172.0
Greece,2021-05-12,2478.0
Greece,2021-05-13,2139.0
Greece,2021-05-14,2188.0
Greece,2021-05-15,1950.0
Greece,2021-05-16,1259.0
Greece,2021-05-17,1395.0
Greece,2021-05-18,2781.0
Greece,2021-05-19,2292.0
Greece,2021-05-20,1886.0
Greece,2021-05-21,1982.0
Greece,2021-05-22,1503.0
Greece,2021-05-23,875.0
Greece,2021-05-24,1377.0
Greece,2021-05-25,2402.0
Greece,2021-05-26,1511.0
Greece,2021-05-27,1876.0
Greece,2021-05-28,1928.0
Greece,2021-05-29,1497.0
Greece,2021-05-30,906.0
Greece,2021-05-31,1005.0
Greece,2021-06-01,1857.0
Greece,2021-06-02,1379.0
Greece,2021-06-03,1209.0
Greece,2021-06-04,1106.0
Greece,2021-06-05,932.0
Greece,2021-06-06,579.0
Greece,2021-06-07,798.0
Greece,2021-06-08,1368.0
Greece,2021-06-09,886.0
Greece,2021-06-10,750.0
Greece,2021-06-11,784.0
Greece,2021-06-12,682.0
Greece,2021-06-13,297.0
Greece,2021-06-14,468.0
Greece,2021-06-15,794.0
Greece,2021-06-16,546.0
Greece,2021-06-17,512.0
Greece,2021-06-18,453.0
Greece,2021-06-19,389.0
Greece,2021-06-20,247.0
Greece,2021-06-21,206.0
Greece,2021-06-22,395.0
Greece,2021-06-23,512.0
Greece,2021-06-24,454.0
Greece,2021-06-25,386.0
Greece,2021-06-26,375.0
Greece,2021-06-27,235.0
Greece,2021-06-28,361.0
Greece,2021-06-29,563.0
Greece,2021-06-30,627.0
Greece,2021-07-01,729.0
Greece,2021-07-02,980.0
Greece,2021-07-03,1182.0
Greece,2021-07-04,617.0
Greece,2021-07-05,999.0
Greece,2021-07-06,2181.0
Greece,2021-07-07,1816.0
Greece,2021-07-08,2061.0
Greece,2021-07-09,1997.0
Greece,2021-07-10,2327.0
Greece,2021-07-11,1464.0
Greece,2021-07-12,2063.0
Greece,2021-07-13,3911.0
Greece,2021-07-14,2935.0
Greece,2021-07-15,2794.0
Greece,2021-07-16,2688.0
Greece,2021-07-17,2554.0
Greece,2021-07-18,1558.0
Greece,2021-07-19,1834.0
Greece,2021-07-20,4327.0
Greece,2021-07-21,2968.0
Greece,2021-07-22,2601.0
Greece,2021-07-23,2852.0
Greece,2021-07-24,2472.0
Greece,2021-07-25,1553.0
Greece,2021-07-26,2056.0
Greece,2021-07-27,4170.0
Greece,2021-07-28,2870.0
Greece,2021-07-29,2694.0
Greece,2021-07-30,2843.0
Greece,2021-07-31,2752.0
Greece,2021-08-01,1603.0
Greece,2021-08-02,2154.0
Greece,2021-08-03,3969.0
Greece,2021-08-04,2855.0
Greece,2021-08-05,2787.0
Greece,2021-08-06,2924.0
Greece,2021-08-07,2746.0
Greece,2021-08-08,1850.0
Greece,2021-08-09,2593.0
Greece,2021-08-10,4614.0
Greece,2021-08-11,3472.0
Greece,2021-08-12,3603.0
Greece,2021-08-13,3493.0
Greece,2021-08-14,3270.0
Greece,2021-08-15,1888.0
Greece,2021-08-16,2212.0
Greece,2021-08-17,4412.0
Greece,2021-08-18,3437.0
Greece,2021-08-19,3273.0
Greece,2021-08-20,3596.0
Greece,2021-08-21,3184.0
Greece,2021-08-22,1947.0
Greece,2021-08-23,2626.0
Greece,2021-08-24,5000.0
Greece,2021-08-25,3265.0
Greece,2021-08-26,3528.0
Greece,2021-08-27,3067.0
Greece,2021-08-28,3062.0
Greece,2021-08-29,1581.0
Greece,2021-08-30,2343.0
Greece,2021-08-31,4306.0
Greece,2021-09-01,2868.0
Greece,2021-09-02,2836.0
Greece,2021-09-03,2715.0
Greece,2021-09-04,2284.0
Greece,2021-09-05,1284.0
Greece,2021-09-06,1765.0
Greece,2021-09-07,3442.0
Greece,2021-09-08,2198.0
Greece,2021-09-09,2163.0
Greece,2021-09-10,2129.0
Greece,2021-09-11,2190.0
Greece,2021-09-12,1319.0
Greece,2021-09-13,1608.0
Greece,2021-09-14,3590.0
Greece,2021-09-15,2406.0
Greece,2021-09-16,2322.0
Greece,2021-09-17,2231.0
Greece,2021-09-18,2184.0
Greece,2021-09-19,1286.0
Greece,2021-09-20,2124.0
Greece,2021-09-21,3688.0
Greece,2021-09-22,2325.0
Greece,2021-09-23,2101.0
Greece,2021-09-24,2033.0
Greece,2021-09-25,1814.0
Greece,2021-09-26,1100.0
Greece,2021-09-27,2122.0
Greece,2021-09-28,3287.0
Greece,2021-09-29,2157.0
Greece,2021-09-30,2232.0
Greece,2021-10-01,2601.0
Greece,2021-10-02,1798.0
Greece,2021-10-03,1142.0
Greece,2021-10-04,2125.0
Greece,2021-10-05,3084.0
Greece,2021-10-06,2294.0
Greece,2021-10-07,2229.0
Greece,2021-10-08,2277.0
Greece,2021-10-09,2162.0
Greece,2021-10-10,1320.0
Greece,2021-10-11,2358.0
Greece,2021-10-12,3237.0
Greece,2021-10-13,2312.0
Greece,2021-10-14,2572.0
Greece,2021-10-15,2618.0
Greece,2021-10-16,2301.0
Greece,2021-10-17,1689.0
Greece,2021-10-18,3147.0
Greece,2021-10-19,3926.0
Greece,2021-10-20,3252.0
Greece,2021-10-21,3376.0
Greece,2021-10-22,3541.0
Greece,2021-10-23,3155.0
Greece,2021-10-24,2075.0
Greece,2021-10-25,3937.0
Greece,2021-10-26,4276.0
Greece,2021-10-27,3639.0
Greece,2021-10-28,2957.0
Greece,2021-10-29,3611.0
Greece,2021-10-30,4670.0
Greece,2021-10-31,2722.0
Greece,2021-11-01,5425.0
Haiti,2021-01-01,16.0
Haiti,2021-01-02,0.0
Haiti,2021-01-03,62.0
Haiti,2021-01-04,50.0
Haiti,2021-01-05,0.0
Haiti,2021-01-06,0.0
Haiti,2021-01-07,0.0
Haiti,2021-01-08,76.0
Haiti,2021-01-09,38.0
Haiti,2021-01-10,0.0
Haiti,2021-01-11,31.0
Haiti,2021-01-12,0.0
Haiti,2021-01-13,114.0
Haiti,2021-01-14,29.0
Haiti,2021-01-15,154.0
Haiti,2021-01-16,66.0
Haiti,2021-01-17,146.0
Haiti,2021-01-18,0.0
Haiti,2021-01-19,71.0
Haiti,2021-01-20,55.0
Haiti,2021-01-21,56.0
Haiti,2021-01-22,0.0
Haiti,2021-01-23,72.0
Haiti,2021-01-24,64.0
Haiti,2021-01-25,0.0
Haiti,2021-01-26,187.0
Haiti,2021-01-27,0.0
Haiti,2021-01-28,0.0
Haiti,2021-01-29,116.0
Haiti,2021-01-30,58.0
Haiti,2021-01-31,73.0
Haiti,2021-02-01,0.0
Haiti,2021-02-02,57.0
Haiti,2021-02-03,82.0
Haiti,2021-02-04,20.0
Haiti,2021-02-05,0.0
Haiti,2021-02-06,66.0
Haiti,2021-02-07,48.0
Haiti,2021-02-08,0.0
Haiti,2021-02-09,102.0
Haiti,2021-02-10,61.0
Haiti,2021-02-11,22.0
Haiti,2021-02-12,25.0
Haiti,2021-02-13,0.0
Haiti,2021-02-14,127.0
Haiti,2021-02-15,0.0
Haiti,2021-02-16,49.0
Haiti,2021-02-17,14.0
Haiti,2021-02-18,0.0
Haiti,2021-02-19,0.0
Haiti,2021-02-20,48.0
Haiti,2021-02-21,20.0
Haiti,2021-02-22,35.0
Haiti,2021-02-23,0.0
Haiti,2021-02-24,43.0
Haiti,2021-02-25,0.0
Haiti,2021-02-26,0.0
Haiti,2021-02-27,78.0
Haiti,2021-02-28,0.0
Haiti,2021-03-01,18.0
Haiti,2021-03-02,45.0
Haiti,2021-03-03,38.0
Haiti,2021-03-04,5.0
Haiti,2021-03-05,0.0
Haiti,2021-03-06,0.0
Haiti,2021-03-07,0.0
Haiti,2021-03-08,0.0
Haiti,2021-03-09,0.0
Haiti,2021-03-10,58.0
Haiti,2021-03-11,0.0
Haiti,2021-03-12,38.0
Haiti,2021-03-13,0.0
Haiti,2021-03-14,0.0
Haiti,2021-03-15,0.0
Haiti,2021-03-16,32.0
Haiti,2021-03-17,5.0
Haiti,2021-03-18,17.0
Haiti,2021-03-19,2.0
Haiti,2021-03-20,12.0
Haiti,2021-03-21,14.0
Haiti,2021-03-22,0.0
Haiti,2021-03-23,8.0
Haiti,2021-03-24,10.0
Haiti,2021-03-25,0.0
Haiti,2021-03-26,4.0
Haiti,2021-03-27,0.0
Haiti,2021-03-28,0.0
Haiti,2021-03-29,0.0
Haiti,2021-03-30,22.0
Haiti,2021-03-31,0.0
Haiti,2021-04-01,4.0
Haiti,2021-04-02,26.0
Haiti,2021-04-03,0.0
Haiti,2021-04-04,0.0
Haiti,2021-04-05,0.0
Haiti,2021-04-06,15.0
Haiti,2021-04-07,0.0
Haiti,2021-04-08,0.0
Haiti,2021-04-09,13.0
Haiti,2021-04-10,24.0
Haiti,2021-04-11,0.0
Haiti,2021-04-12,0.0
Haiti,2021-04-13,15.0
Haiti,2021-04-14,0.0
Haiti,2021-04-15,2.0
Haiti,2021-04-16,19.0
Haiti,2021-04-17,9.0
Haiti,2021-04-18,33.0
Haiti,2021-04-19,0.0
Haiti,2021-04-20,0.0
Haiti,2021-04-21,0.0
Haiti,2021-04-22,26.0
Haiti,2021-04-23,0.0
Haiti,2021-04-24,0.0
Haiti,2021-04-25,14.0
Haiti,2021-04-26,0.0
Haiti,2021-04-27,41.0
Haiti,2021-04-28,18.0
Haiti,2021-04-29,0.0
Haiti,2021-04-30,39.0
Haiti,2021-05-01,0.0
Haiti,2021-05-02,38.0
Haiti,2021-05-03,0.0
Haiti,2021-05-04,41.0
Haiti,2021-05-05,14.0
Haiti,2021-05-06,15.0
Haiti,2021-05-07,0.0
Haiti,2021-05-08,0.0
Haiti,2021-05-09,0.0
Haiti,2021-05-10,0.0
Haiti,2021-05-11,15.0
Haiti,2021-05-12,48.0
Haiti,2021-05-13,28.0
Haiti,2021-05-14,13.0
Haiti,2021-05-15,85.0
Haiti,2021-05-16,40.0
Haiti,2021-05-17,67.0
Haiti,2021-05-18,60.0
Haiti,2021-05-19,78.0
Haiti,2021-05-20,0.0
Haiti,2021-05-21,26.0
Haiti,2021-05-22,0.0
Haiti,2021-05-23,111.0
Haiti,2021-05-24,171.0
Haiti,2021-05-25,0.0
Haiti,2021-05-26,131.0
Haiti,2021-05-27,0.0
Haiti,2021-05-28,0.0
Haiti,2021-05-29,91.0
Haiti,2021-05-30,130.0
Haiti,2021-05-31,93.0
Haiti,2021-06-01,214.0
Haiti,2021-06-02,146.0
Haiti,2021-06-03,220.0
Haiti,2021-06-04,127.0
Haiti,2021-06-05,65.0
Haiti,2021-06-06,159.0
Haiti,2021-06-07,153.0
Haiti,2021-06-08,460.0
Haiti,2021-06-09,106.0
Haiti,2021-06-10,0.0
Haiti,2021-06-11,78.0
Haiti,2021-06-12,0.0
Haiti,2021-06-13,0.0
Haiti,2021-06-14,482.0
Haiti,2021-06-15,101.0
Haiti,2021-06-16,0.0
Haiti,2021-06-17,197.0
Haiti,2021-06-18,0.0
Haiti,2021-06-19,0.0
Haiti,2021-06-20,0.0
Haiti,2021-06-21,202.0
Haiti,2021-06-22,0.0
Haiti,2021-06-23,542.0
Haiti,2021-06-24,0.0
Haiti,2021-06-25,360.0
Haiti,2021-06-26,0.0
Haiti,2021-06-27,0.0
Haiti,2021-06-28,249.0
Haiti,2021-06-29,129.0
Haiti,2021-06-30,221.0
Haiti,2021-07-01,96.0
Haiti,2021-07-02,0.0
Haiti,2021-07-03,0.0
Haiti,2021-07-04,0.0
Haiti,2021-07-05,294.0
Haiti,2021-07-06,155.0
Haiti,2021-07-07,65.0
Haiti,2021-07-08,0.0
Haiti,2021-07-09,48.0
Haiti,2021-07-10,0.0
Haiti,2021-07-11,0.0
Haiti,2021-07-12,0.0
Haiti,2021-07-13,0.0
Haiti,2021-07-14,154.0
Haiti,2021-07-15,0.0
Haiti,2021-07-16,0.0
Haiti,2021-07-17,0.0
Haiti,2021-07-18,0.0
Haiti,2021-07-19,173.0
Haiti,2021-07-20,16.0
Haiti,2021-07-21,0.0
Haiti,2021-07-22,64.0
Haiti,2021-07-23,135.0
Haiti,2021-07-24,0.0
Haiti,2021-07-25,0.0
Haiti,2021-07-26,55.0
Haiti,2021-07-27,101.0
Haiti,2021-07-28,82.0
Haiti,2021-07-29,77.0
Haiti,2021-07-30,0.0
Haiti,2021-07-31,0.0
Haiti,2021-08-01,0.0
Haiti,2021-08-02,80.0
Haiti,2021-08-03,150.0
Haiti,2021-08-04,0.0
Haiti,2021-08-05,19.0
Haiti,2021-08-06,0.0
Haiti,2021-08-07,0.0
Haiti,2021-08-08,0.0
Haiti,2021-08-09,63.0
Haiti,2021-08-10,0.0
Haiti,2021-08-11,0.0
Haiti,2021-08-12,118.0
Haiti,2021-08-13,0.0
Haiti,2021-08-14,0.0
Haiti,2021-08-15,0.0
Haiti,2021-08-16,49.0
Haiti,2021-08-17,0.0
Haiti,2021-08-18,0.0
Haiti,2021-08-19,133.0
Haiti,2021-08-20,0.0
Haiti,2021-08-21,0.0
Haiti,2021-08-22,0.0
Haiti,2021-08-23,30.0
Haiti,2021-08-24,27.0
Haiti,2021-08-25,0.0
Haiti,2021-08-26,87.0
Haiti,2021-08-27,0.0
Haiti,2021-08-28,0.0
Haiti,2021-08-29,0.0
Haiti,2021-08-30,17.0
Haiti,2021-08-31,46.0
Haiti,2021-09-01,20.0
Haiti,2021-09-02,25.0
Haiti,2021-09-03,36.0
Haiti,2021-09-04,0.0
Haiti,2021-09-05,0.0
Haiti,2021-09-06,92.0
Haiti,2021-09-07,25.0
Haiti,2021-09-08,30.0
Haiti,2021-09-09,0.0
Haiti,2021-09-10,38.0
Haiti,2021-09-11,0.0
Haiti,2021-09-12,0.0
Haiti,2021-09-13,16.0
Haiti,2021-09-14,93.0
Haiti,2021-09-15,47.0
Haiti,2021-09-16,0.0
Haiti,2021-09-17,12.0
Haiti,2021-09-18,0.0
Haiti,2021-09-19,0.0
Haiti,2021-09-20,38.0
Haiti,2021-09-21,63.0
Haiti,2021-09-22,0.0
Haiti,2021-09-23,22.0
Haiti,2021-09-24,33.0
Haiti,2021-09-25,0.0
Haiti,2021-09-26,0.0
Haiti,2021-09-27,54.0
Haiti,2021-09-28,107.0
Haiti,2021-09-29,0.0
Haiti,2021-09-30,0.0
Haiti,2021-10-01,269.0
Haiti,2021-10-02,0.0
Haiti,2021-10-03,0.0
Haiti,2021-10-04,56.0
Haiti,2021-10-05,153.0
Haiti,2021-10-06,229.0
Haiti,2021-10-07,0.0
Haiti,2021-10-08,0.0
Haiti,2021-10-09,28.0
Haiti,2021-10-10,144.0
Haiti,2021-10-11,88.0
Haiti,2021-10-12,61.0
Haiti,2021-10-13,56.0
Haiti,2021-10-14,96.0
Haiti,2021-10-15,0.0
Haiti,2021-10-16,106.0
Haiti,2021-10-17,0.0
Haiti,2021-10-18,109.0
Haiti,2021-10-19,282.0
Haiti,2021-10-20,82.0
Haiti,2021-10-21,0.0
Haiti,2021-10-22,0.0
Haiti,2021-10-23,0.0
Haiti,2021-10-24,0.0
Haiti,2021-10-25,213.0
Haiti,2021-10-26,0.0
Haiti,2021-10-27,154.0
Haiti,2021-10-28,50.0
Haiti,2021-10-29,0.0
Haiti,2021-10-30,137.0
Haiti,2021-10-31,0.0
Haiti,2021-11-01,0.0
Kenya,2021-01-01,156.0
Kenya,2021-01-02,64.0
Kenya,2021-01-03,124.0
Kenya,2021-01-04,106.0
Kenya,2021-01-05,219.0
Kenya,2021-01-06,271.0
Kenya,2021-01-07,335.0
Kenya,2021-01-08,221.0
Kenya,2021-01-09,230.0
Kenya,2021-01-10,87.0
Kenya,2021-01-11,63.0
Kenya,2021-01-12,98.0
Kenya,2021-01-13,123.0
Kenya,2021-01-14,138.0
Kenya,2021-01-15,166.0
Kenya,2021-01-16,223.0
Kenya,2021-01-17,80.0
Kenya,2021-01-18,65.0
Kenya,2021-01-19,81.0
Kenya,2021-01-20,136.0
Kenya,2021-01-21,186.0
Kenya,2021-01-22,139.0
Kenya,2021-01-23,129.0
Kenya,2021-01-24,85.0
Kenya,2021-01-25,69.0
Kenya,2021-01-26,141.0
Kenya,2021-01-27,130.0
Kenya,2021-01-28,99.0
Kenya,2021-01-29,141.0
Kenya,2021-01-30,112.0
Kenya,2021-01-31,98.0
Kenya,2021-02-01,83.0
Kenya,2021-02-02,153.0
Kenya,2021-02-03,150.0
Kenya,2021-02-04,180.0
Kenya,2021-02-05,195.0
Kenya,2021-02-06,156.0
Kenya,2021-02-07,129.0
Kenya,2021-02-08,125.0
Kenya,2021-02-09,104.0
Kenya,2021-02-10,173.0
Kenya,2021-02-11,132.0
Kenya,2021-02-12,260.0
Kenya,2021-02-13,179.0
Kenya,2021-02-14,75.0
Kenya,2021-02-15,147.0
Kenya,2021-02-16,174.0
Kenya,2021-02-17,144.0
Kenya,2021-02-18,283.0
Kenya,2021-02-19,226.0
Kenya,2021-02-20,152.0
Kenya,2021-02-21,208.0
Kenya,2021-02-22,105.0
Kenya,2021-02-23,194.0
Kenya,2021-02-24,280.0
Kenya,2021-02-25,277.0
Kenya,2021-02-26,410.0
Kenya,2021-02-27,181.0
Kenya,2021-02-28,325.0
Kenya,2021-03-01,152.0
Kenya,2021-03-02,345.0
Kenya,2021-03-03,331.0
Kenya,2021-03-04,528.0
Kenya,2021-03-05,400.0
Kenya,2021-03-06,633.0
Kenya,2021-03-07,465.0
Kenya,2021-03-08,337.0
Kenya,2021-03-09,479.0
Kenya,2021-03-10,713.0
Kenya,2021-03-11,829.0
Kenya,2021-03-12,750.0
Kenya,2021-03-13,870.0
Kenya,2021-03-14,431.0
Kenya,2021-03-15,731.0
Kenya,2021-03-16,1064.0
Kenya,2021-03-17,1279.0
Kenya,2021-03-18,1225.0
Kenya,2021-03-19,1354.0
Kenya,2021-03-20,1274.0
Kenya,2021-03-21,747.0
Kenya,2021-03-22,1130.0
Kenya,2021-03-23,1127.0
Kenya,2021-03-24,1540.0
Kenya,2021-03-25,1463.0
Kenya,2021-03-26,2008.0
Kenya,2021-03-27,1152.0
Kenya,2021-03-28,884.0
Kenya,2021-03-29,902.0
Kenya,2021-03-30,1530.0
Kenya,2021-03-31,1412.0
Kenya,2021-04-01,984.0
Kenya,2021-04-02,1851.0
Kenya,2021-04-03,1184.0
Kenya,2021-04-04,911.0
Kenya,2021-04-05,460.0
Kenya,2021-04-06,394.0
Kenya,2021-04-07,1523.0
Kenya,2021-04-08,1698.0
Kenya,2021-04-09,1091.0
Kenya,2021-04-10,1030.0
Kenya,2021-04-11,486.0
Kenya,2021-04-12,486.0
Kenya,2021-04-13,991.0
Kenya,2021-04-14,981.0
Kenya,2021-04-15,1091.0
Kenya,2021-04-16,1041.0
Kenya,2021-04-17,1027.0
Kenya,2021-04-18,366.0
Kenya,2021-04-19,241.0
Kenya,2021-04-20,629.0
Kenya,2021-04-21,965.0
Kenya,2021-04-22,904.0
Kenya,2021-04-23,773.0
Kenya,2021-04-24,1153.0
Kenya,2021-04-25,469.0
